queue_ns,network_ns,total_ns
120,95889,96009
150,99173,99323
190,95261,95451
120,98745,98865
110,94405,94515
110,94255,94365
242,95800,96042
170,101296,101466
122,98929,99051
133,95217,95350
120,94853,94973
189,99981,100170
219,99422,99641
130,93139,93269
119,99762,99881
119,101466,101585
172,96059,96231
150,101246,101396
169,97071,97240
169,88769,88938
110,92097,92207
119,101430,101549
129,94325,94454
139,94215,94354
110,94584,94694
209,98301,98510
110,100813,100923
182,97937,98119
119,98850,98969
172,94789,94961
189,93892,94081
120,100633,100753
262,94420,94682
160,94639,94799
120,96028,96148
119,100569,100688
110,97145,97255
169,101665,101834
192,95899,96091
160,118999,119159
172,163153,163325
169,66666,66835
133,95630,95763
170,101535,101705
172,95710,95882
150,99711,99861
159,95910,96069
110,98824,98934
130,98590,98720
120,93906,94026
120,98854,98974
119,99044,99163
120,93946,94066
120,98993,99113
120,93866,93986
120,114291,114411
180,89327,89507
130,99253,99383
110,99053,99163
150,93777,93927
120,99103,99223
120,94265,94385
120,99572,99692
109,94126,94235
110,99901,100011
120,99412,99532
120,94215,94335
130,99063,99193
120,94086,94206
110,99024,99134
150,94175,94325
173,95530,95703
119,94445,94564
119,94704,94823
182,99732,99914
110,88988,89098
120,94459,94579
129,95740,95869
262,95012,95274
179,101276,101455
160,101894,102054
200,111914,112114
139,94813,94952
209,102845,103054
180,96871,97051
130,96398,96528
120,117420,117540
282,94125,94407
180,91260,91440
119,97151,97270
130,98879,99009
249,97310,97559
130,96756,96886
180,127754,127934
180,103892,104072
199,102736,102935
252,98406,98658
140,96328,96468
130,101804,101934
162,99926,100088
202,94708,94910
180,95336,95516
130,99028,99158
289,101734,102023
212,95640,95852
170,104739,104909
182,95117,95299
199,95317,95516
140,96069,96209
119,102223,102342
213,96039,96252
170,108605,108775
189,94420,94609
200,96656,96856
120,96686,96806
190,102875,103065
212,99094,99306
179,94639,94818
120,96507,96627
548,99811,100359
129,94116,94245
159,102158,102317
260,97578,97838
129,95267,95396
212,104211,104423
179,94539,94718
130,96198,96328
120,101599,101719
170,98775,98945
199,94514,94713
180,94155,94335
120,99223,99343
192,100105,100297
189,100130,100319
149,124232,124381
180,119219,119399
120,110908,111028
190,100469,100659
160,94962,95122
119,99353,99472
110,99193,99303
130,94873,95003
160,102043,102203
159,101944,102103
192,96029,96221
150,105581,105731
212,95790,96002
160,103054,103214
213,104206,104419
209,95905,96114
120,95451,95571
179,94375,94554
249,100309,100558
170,112592,112762
120,103523,103643
209,96004,96213
140,97110,97250
180,99552,99732
110,100528,100638
119,96144,96263
205,55219,55424
190,103204,103394
190,100917,101107
130,99577,99707
120,99223,99343
110,100862,100972
180,95067,95247
110,99213,99323
109,101755,101864
222,96468,96690
150,99900,100050
170,91370,91540
130,96691,96821
129,99128,99257
252,99811,100063
160,103393,103553
150,98635,98785
120,96587,96707
202,95048,95250
120,97314,97434
130,98864,98994
190,95760,95950
120,101754,101874
252,95700,95952
150,100329,100479
120,97264,97384
119,99632,99751
129,98077,98206
200,96098,96298
160,99562,99722
130,92690,92820
119,97410,97529
120,99402,99522
130,94922,95052
199,99582,99781
110,99292,99402
130,94334,94464
212,95267,95479
169,94709,94878
130,96099,96229
140,101943,102083
159,101685,101844
182,96198,96380
149,104879,105028
139,104002,104141
150,95461,95611
120,99353,99473
120,94106,94226
180,102526,102706
242,100399,100641
160,101141,101301
180,97100,97280
189,94455,94644
182,97589,97771
190,94838,95028
190,95356,95546
200,99332,99532
200,94564,94764
109,104490,104599
172,103688,103860
130,98834,98964
120,93996,94116
110,98705,98815
119,95990,96109
110,94684,94794
119,101775,101894
222,95890,96112
150,99692,99842
189,94166,94355
120,98794,98914
120,98854,98974
120,102811,102931
182,95840,96022
203,95730,95933
120,94076,94196
120,93926,94046
129,98994,99123
149,89801,89950
189,97011,97200
109,94191,94300
130,99038,99168
130,99327,99457
119,94510,94629
129,99238,99367
179,101565,101744
180,114843,115023
169,102646,102815
11447,115256,126703
117,98254,98371
176,96271,96447
187,104353,104540
147,101533,101680
196,94158,94354
157,101433,101590
156,99271,99427
186,92474,92660
137,89564,89701
197,102549,102746
177,96630,96807
117,94587,94704
176,93112,93288
167,89823,89990
127,92524,92651
166,91219,91385
126,89325,89451
187,103875,104062
196,85489,85685
177,93142,93319
107,91955,92062
127,90481,90608
117,93012,93129
107,91906,92013
246,90003,90249
127,90481,90608
126,92734,92860
117,93132,93249
197,81671,81868
197,91816,92013
127,93082,93209
127,99370,99497
256,99151,99407
197,87072,87269
127,88278,88405
126,89584,89710
196,86047,86243
117,92265,92382
127,95454,95581
126,88787,88913
166,84920,85086
147,91347,91494
127,87621,87748
127,99041,99168
725,87541,88266
116,87850,87966
117,98583,98700
157,89643,89800
117,87820,87937
117,87969,88086
222,93909,94131
186,93979,94165
117,80804,80921
186,91318,91504
117,92972,93089
116,81522,81638
28200,102290,130490
266,94428,94694
186,97477,97663
167,99679,99846
13450,90821,104271
126,98573,98699
157,97815,97972
177,93779,93956
166,102699,102865
256,95055,95311
167,104532,104699
187,88508,88695
127,92574,92701
186,98145,98331
117,103377,103494
156,102470,102626
206,96151,96357
127,96371,96498
177,96410,96587
117,96301,96418
176,95912,96088
167,156912,157079
356,107173,107529
296,118555,118851
167,93859,94026
127,94975,95102
107,102928,103035
206,94976,95182
166,102719,102885
336,100676,101012
117,108519,108636
217,96460,96677
107,102898,103005
176,95265,95441
187,102718,102905
197,95115,95312
147,102659,102806
176,93371,93547
157,94297,94454
117,97158,97275
156,95803,95959
156,94019,94175
107,102589,102696
207,95583,95790
147,102470,102617
187,95284,95471
147,102480,102627
6883,91288,98171
207,103466,103673
196,117109,117305
166,103715,103881
186,97118,97304
126,102590,102716
187,91636,91823
157,93750,93907
117,95872,95989
187,93929,94116
196,95315,95511
167,95354,95521
156,94896,95052
177,102529,102706
176,102101,102277
116,96241,96357
147,137957,138104
217,99759,99976
156,95793,95949
187,95892,96079
117,95544,95661
117,99549,99666
157,95623,95780
127,102639,102766
147,101324,101471
336,94437,94773
176,101583,101759
187,95065,95252
167,101961,102128
186,94926,95112
25618,105450,131068
186,95494,95680
197,94029,94226
107,98434,98541
107,93879,93986
7980,96958,104938
147,98094,98241
187,94358,94545
107,98453,98560
117,104473,104590
8279,100566,108845
117,102130,102247
187,94586,94773
157,102360,102517
187,98483,98670
116,98484,98600
186,95145,95331
156,102320,102476
206,95185,95391
156,102420,102576
127,96221,96348
186,89744,89930
117,94806,94923
197,96320,96517
187,94756,94943
296,93849,94145
187,88946,89133
116,93899,94015
117,98523,98640
189,94540,94729
149,98650,98799
139,99044,99183
219,98560,98779
150,98814,98964
149,98969,99118
172,98555,98727
179,96782,96961
179,101954,102133
116,96212,96328
107,98363,98470
197,93590,93787
14756,98374,113130
117,95483,95600
117,98424,98541
13172,98972,112144
177,98583,98760
177,98882,99059
196,93152,93348
117,94587,94704
167,106495,106662
187,92404,92591
196,94368,94564
116,98414,98530
117,93511,93628
107,98871,98978
107,98413,98520
97,122102,122199
186,98454,98640
117,93800,93917
236,95045,95281
196,98473,98669
96,98254,98350
116,98623,98739
186,93391,93577
117,98583,98700
187,96291,96478
167,95035,95202
176,95374,95550
157,101782,101939
176,94896,95072
157,128151,128308
186,95574,95760
117,102221,102338
177,93171,93348
117,96370,96487
117,98613,98730
117,93351,93468
176,99211,99387
117,94178,94295
167,94537,94704
177,101852,102029
117,104124,104241
206,100446,100652
48938,104862,153800
167,58052,58219
137,96869,97006
117,98434,98551
167,94297,94464
117,93161,93278
117,98822,98939
106,98284,98390
107,98144,98251
117,93022,93139
127,103665,103792
176,102201,102377
157,102170,102327
117,94517,94634
126,98165,98291
176,98155,98331
117,94507,94624
107,93131,93238
177,95792,95969
107,99230,99337
126,94009,94135
127,98184,98311
117,90511,90628
132,131011,131143
126,101932,102058
116,98823,98939
126,98085,98211
127,92953,93080
117,98034,98151
147,112515,112662
206,101194,101400
117,92126,92243
117,98642,98759
117,94238,94355
406,93491,93897
127,98572,98699
186,96770,96956
177,100606,100783
186,102679,102865
206,92833,93039
167,92892,93059
117,82937,83054
166,90093,90259
117,94487,94604
117,126975,127092
142,109954,110096
157,100655,100812
206,96002,96208
157,102410,102567
196,94916,95112
31249,98085,129334
177,95972,96149
167,98922,99089
126,98872,98998
216,96590,96806
167,102370,102537
177,94945,95122
126,95374,95500
186,93052,93238
127,95783,95910
166,102549,102715
167,102360,102527
206,95643,95849
126,94099,94225
157,96231,96388
117,94447,94564
107,95484,95591
117,98095,98212
187,93729,93916
107,98374,98481
13092,91976,105068
187,109654,109841
126,102729,102855
117,98393,98510
116,93242,93358
107,98224,98331
107,93391,93498
116,99181,99297
117,101623,101740
206,96839,97045
167,102798,102965
266,95364,95630
167,95115,95282
127,89693,89820
117,94727,94844
117,98812,98929
177,94696,94873
177,98892,99069
196,93760,93956
167,100446,100613
186,90012,90198
156,93760,93916
107,99101,99208
166,93501,93667
186,93242,93428
117,94886,95003
116,95375,95491
167,102509,102676
186,94836,95022
177,102718,102895
216,94906,95122
146,102270,102416
186,94518,94704
286,50250,50536
97,102420,102517
326,93451,93777
1552,82867,84419
117,95923,96040
117,98643,98760
107,98723,98830
196,102221,102417
177,94118,94295
117,98623,98740
107,93521,93628
187,94447,94634
107,93889,93996
127,98453,98580
117,93819,93936
117,119301,119418
227,92643,92870
127,108459,108586
236,92802,93038
117,98772,98889
117,93800,93917
157,99290,99447
116,93760,93876
176,98434,98610
157,93650,93807
116,99151,99267
127,93650,93777
13470,96610,110080
117,94507,94624
157,93699,93856
157,99271,99428
117,94098,94215
106,102948,103054
147,102320,102467
176,95663,95839
147,102061,102208
196,88298,88494
207,95005,95212
186,95922,96108
117,89505,89622
127,93431,93558
187,98772,98959
396,93969,94365
126,98454,98580
107,99061,99168
117,93361,93478
177,98523,98700
117,96221,96338
106,93610,93716
107,93400,93507
117,98085,98202
107,99111,99218
117,93421,93538
127,98523,98650
116,93929,94045
107,98683,98790
106,93501,93607
107,93411,93518
166,94627,94793
167,102181,102348
206,95235,95441
167,95065,95232
167,102151,102318
146,98872,99018
127,98353,98480
187,93162,93349
116,100616,100732
167,96689,96856
117,94358,94475
106,93192,93298
176,102739,102915
196,89026,89222
117,87631,87748
267,84083,84350
117,87610,87727
117,82867,82984
207,87411,87618
117,83933,84050
117,87950,88067
187,87571,87758
176,101015,101191
196,102619,102815
167,93580,93747
127,95992,96119
117,90172,90289
117,91387,91504
117,91497,91614
117,89444,89561
127,81582,81709
186,99580,99766
117,89514,89631
28320,94836,123156
206,101015,101221
256,103775,104031
117,98683,98800
176,98524,98700
117,93331,93448
117,98423,98540
117,93162,93279
196,95205,95401
186,93520,93706
177,93161,93338
117,94737,94854
116,94308,94424
166,111589,111755
117,95274,95391
187,98852,99039
187,98283,98470
107,98284,98391
196,91677,91873
176,96112,96288
167,102350,102517
176,94836,95012
117,94178,94295
117,98403,98520
186,93621,93807
117,93351,93468
106,93591,93697
156,95454,95610
177,95264,95441
117,93680,93797
117,98702,98819
97,98563,98660
157,91816,91973
117,96998,97115
256,96490,96746
156,102360,102516
186,94896,95082
147,99171,99318
117,93810,93927
117,98662,98779
117,93780,93897
265,89594,89859
197,95583,95780
127,94287,94414
107,98802,98909
117,93640,93757
137,92903,93040
106,93651,93757
117,98194,98311
187,103596,103783
206,96740,96946
16600,93441,110041
21094,112874,133968
116,104294,104410
187,95752,95939
126,98613,98739
117,93560,93677
166,104184,104350
167,87680,87847
157,86315,86472
116,95952,96068
177,95244,95421
117,96042,96159
126,98992,99118
117,93660,93777
176,98792,98968
117,94228,94345
116,98434,98550
107,98493,98600
107,98403,98510
106,102410,102516
187,94626,94813
147,101971,102118
207,94746,94953
207,102579,102786
176,105051,105227
186,95723,95909
166,95324,95490
107,98503,98610
127,93271,93398
177,102400,102577
167,94716,94883
146,101942,102088
146,99002,99148
196,52103,52299
177,119202,119379
237,150823,151060
197,95453,95650
176,93620,93796
117,96191,96308
117,102081,102198
146,101972,102118
206,95574,95780
147,101911,102058
147,98254,98401
157,93451,93608
127,94766,94893
156,102091,102247
167,99141,99308
147,90879,91026
176,93212,93388
117,94936,95053
117,98115,98232
7900,96830,104730
187,97536,97723
166,95384,95550
197,95782,95979
117,95503,95620
117,98284,98401
176,99779,99955
187,92932,93119
117,95384,95501
106,98444,98550
197,92753,92950
117,87392,87509
176,95474,95650
187,92573,92760
127,95086,95213
237,98523,98760
117,94248,94365
176,92953,93129
106,98205,98311
197,93491,93688
126,93282,93408
107,93550,93657
2888,90032,92920
117,99062,99179
107,98254,98361
126,98992,99118
117,93501,93618
116,98504,98620
156,96710,96866
127,94527,94654
6565,100745,107310
117,94587,94704
196,99121,99317
137,92923,93060
127,98583,98710
107,98184,98291
197,98344,98541
177,99619,99796
216,93580,93796
117,94148,94265
117,98533,98650
127,108927,109054
157,92344,92501
116,96879,96995
126,90910,91036
246,96869,97115
176,88159,88335
117,125510,125627
177,102997,103174
116,90571,90687
176,96839,97015
187,101124,101311
147,93410,93557
117,95374,95491
107,92464,92571
107,106795,106902
167,87152,87319
117,90809,90926
117,88627,88744
127,119132,119259
147,112764,112911
12236,96799,109035
127,96221,96348
207,100476,100683
127,98274,98401
197,96759,96956
117,94707,94824
117,93490,93607
127,98742,98869
177,98493,98670
207,93520,93727
107,107871,107978
186,98354,98540
107,98444,98551
117,98383,98500
127,93511,93638
136,93631,93767
127,98513,98640
216,98354,98570
117,86993,87110
127,88757,88884
126,94727,94853
107,93381,93488
117,98473,98590
176,96152,96328
117,95862,95979
107,94875,94982
117,98174,98291
107,102081,102188
186,93102,93288
176,95912,96088
177,99290,99467
117,93829,93946
107,93700,93807
107,96869,96976
187,98892,99079
117,93610,93727
107,98424,98531
107,102798,102905
206,95305,95511
186,94726,94912
177,116820,116997
216,145371,145587
196,36726,36922
107,97735,97842
186,98733,98919
117,93819,93936
107,102240,102347
157,94786,94943
186,94856,95042
167,102190,102357
176,102281,102457
127,104472,104599
116,95374,95490
156,93361,93517
117,94916,95033
107,98702,98809
177,98403,98580
41663,141097,182760
257,121743,122000
177,101064,101241
177,102679,102856
186,95464,95650
117,95165,95282
117,98663,98780
116,93033,93149
117,98633,98750
127,93072,93199
126,107632,107758
117,95603,95720
167,92812,92979
126,102181,102307
186,94169,94355
157,98762,98919
107,98075,98182
186,94697,94883
187,98244,98431
107,93281,93388
197,92424,92621
176,98504,98680
187,93251,93438
187,97985,98172
106,98563,98669
117,93411,93528
106,98185,98291
196,104632,104828
167,94676,94843
166,98703,98869
117,93760,93877
187,98483,98670
176,94278,94454
107,93321,93428
127,100716,100843
127,96350,96477
166,93630,93796
116,95494,95610
157,93510,93667
177,98683,98860
187,93740,93927
117,93830,93947
117,98991,99108
157,97995,98152
166,96859,97025
117,96052,96169
117,98513,98630
186,89484,89670
177,93929,94106
117,93899,94016
196,104861,105057
754,96191,96945
176,108639,108815
177,94706,94883
187,94776,94963
187,98663,98850
187,93969,94156
177,102798,102975
166,94976,95142
187,94955,95142
187,95862,96049
326,95095,95421
186,97955,98141
156,102231,102387
166,95225,95391
147,102270,102417
176,95025,95201
177,93739,93916
187,93361,93548
117,98164,98281
127,97516,97643
187,102499,102686
207,96201,96408
197,88746,88943
127,94676,94803
187,98314,98501
127,98314,98441
117,93242,93359
117,98354,98471
127,93331,93458
107,98852,98959
107,93052,93159
107,98423,98530
107,94029,94136
117,98513,98630
127,94307,94434
156,98852,99008
147,93341,93488
117,98832,98949
176,95195,95371
157,98632,98789
176,102250,102426
167,114907,115074
7813,102193,110006
598,108884,109482
123,95904,96027
129,97888,98017
180,96811,96991
120,97055,97175
110,102133,102243
210,100259,100469
190,103628,103818
210,97812,98022
189,96273,96462
160,93812,93972
120,94424,94544
110,99795,99905
202,94868,95070
159,93613,93772
120,94474,94594
172,95337,95509
129,99752,99881
130,93826,93956
190,98635,98825
109,98635,98744
120,98416,98536
129,93408,93537
130,101844,101974
252,94743,94995
120,100264,100384
200,103822,104022
119,103025,103144
182,95426,95608
202,95586,95788
159,93144,93303
119,95342,95461
9388,95939,105327
119,98904,99023
130,94046,94176
110,94823,94933
120,101709,101829
120,93717,93837
190,99496,99686
172,95386,95558
150,99920,100070
192,100872,101064
173,98949,99122
179,100499,100678
120,104828,104948
183,97280,97463
160,102108,102268
179,96433,96612
170,95844,96014
160,97728,97888
170,102058,102228
160,96074,96234
120,95237,95357
170,98909,99079
110,97150,97260
120,102148,102268
140,96443,96583
140,93508,93648
202,95850,96052
160,101296,101456
262,95112,95374
149,101695,101844
180,101316,101496
182,95820,96002
150,101495,101645
172,94933,95105
160,101206,101366
182,95909,96091
150,107360,107510
182,95491,95673
170,101176,101346
160,101455,101615
210,150845,151055
122,96473,96595
182,97051,97233
160,96662,96822
120,103463,103583
199,103697,103896
172,99178,99350
179,100290,100469
190,96926,97116
189,102397,102586
119,101516,101635
182,95620,95802
159,101406,101565
202,99358,99560
3538,98411,101949
183,102496,102679
189,91823,92012
120,98351,98471
183,102187,102370
132,105063,105195
170,101669,101839
182,96742,96924
160,95037,95197
222,96682,96904
200,95152,95352
190,101385,101575
140,99347,99487
149,98261,98410
172,96921,97093
149,103095,103244
180,97907,98087
150,102885,103035
120,102805,102925
189,101251,101440
215,106976,107191
189,96493,96682
120,100144,100264
222,94091,94313
192,96283,96475
189,96104,96293
179,105606,105785
133,96213,96346
189,106015,106204
179,97061,97240
120,98844,98964
190,96811,97001
120,95470,95590
252,96044,96296
160,94858,95018
120,94594,94714
172,95152,95324
182,92616,92798
179,92696,92875
130,94085,94215
130,97977,98107
190,97987,98177
110,101137,101247
172,95102,95274
160,101037,101197
182,94833,95015
140,100688,100828
182,96468,96650
199,99238,99437
200,100578,100778
213,94863,95076
192,94673,94865
159,98725,98884
129,93966,94095
172,97161,97333
120,94962,95082
190,101136,101326
243,95102,95345
159,98247,98406
120,98276,98396
110,99542,99652
119,97016,97135
110,100951,101061
172,92825,92997
120,95381,95501
110,93906,94016
129,93468,93597
140,98914,99054
119,93877,93996
209,98575,98784
110,95212,95322
212,95142,95354
170,100967,101137
182,95780,95962
160,102691,102851
100,94773,94873
429,100917,101346
192,95302,95494
120,93577,93697
200,98455,98655
205,98739,98944
199,103673,103872
130,94997,95127
150,139499,139649
129,107858,107987
129,94834,94963
170,101356,101526
139,98252,98391
189,89686,89875
120,95211,95331
189,98496,98685
119,98556,98675
110,99104,99214
120,93467,93587
120,93139,93259
120,114973,115093
120,93782,93902
130,107649,107779
180,98734,98914
159,101899,102058
170,96622,96792
120,94494,94614
120,93179,93299
120,93258,93378
11002,89761,100763
183,95954,96137
170,95735,95905
120,99163,99283
120,93507,93627
349,98356,98705
219,103518,103737
160,91230,91390
190,100070,100260
159,107410,107569
190,93851,94041
130,94823,94953
190,99074,99264
120,93398,93518
119,98645,98764
130,93568,93698
120,103563,103683
180,95799,95979
179,103454,103633
189,97798,97987
159,88849,89008
130,98794,98924
130,94644,94774
110,93882,93992
210,101684,101894
192,99607,99799
170,101734,101904
120,93438,93558
189,96249,96438
259,101246,101505
160,91509,91669
130,95182,95312
110,93816,93926
190,98545,98735
189,93638,93827
110,99063,99173
179,102756,102935
189,97968,98157
189,98486,98675
119,98665,98784
119,93448,93567
110,93438,93548
130,93617,93747
179,93438,93617
129,100235,100364
209,97948,98157
160,90652,90812
120,98775,98895
120,93906,94026
120,101555,101675
213,94873,95086
149,99074,99223
189,93568,93757
189,98556,98745
110,93308,93418
120,101694,101814
183,94708,94891
130,94654,94784
199,101506,101705
139,101077,101216
150,101156,101306
172,94973,95145
130,99731,99861
129,122423,122552
521,99387,99908
172,96732,96904
129,87584,87713
120,89576,89696
120,98974,99094
110,98495,98605
129,93358,93487
130,98206,98336
130,95959,96089
129,99054,99183
109,94086,94195
119,98556,98675
120,93587,93707
110,98655,98765
119,98456,98575
129,93697,93826
110,94006,94116
129,98785,98914
110,122907,123017
160,95386,95546
213,96153,96366
169,97180,97349
110,101072,101182
182,94430,94612
160,94250,94410
179,98496,98675
120,94594,94714
110,101087,101197
212,93174,93386
192,96453,96645
193,94843,95036
120,93816,93936
170,97280,97450
120,94684,94804
179,98416,98595
110,98744,98854
120,92940,93060
120,91853,91973
110,88579,88689
260,97529,97789
199,91863,92062
200,97609,97809
120,92062,92182
129,96752,96881
110,91913,92023
110,92083,92193
169,97649,97818
110,97140,97250
130,91893,92023
110,96891,97001
120,95251,95371
170,105596,105766
180,119777,119957
199,94071,94270
120,92137,92257
120,97763,97883
189,92367,92556
200,96706,96906
130,92306,92436
190,94673,94863
170,97274,97444
213,99163,99376
120,83417,83537
120,91659,91779
239,95237,95476
160,90025,90185
129,93912,94041
120,96437,96557
130,97260,97390
200,92630,92830
179,99433,99612
110,93637,93747
220,98684,98904
119,92706,92825
109,100155,100264
170,88051,88221
119,94918,95037
160,94962,95122
110,97608,97718
110,92641,92751
110,92312,92422
120,92302,92422
129,96852,96981
110,92002,92112
110,96951,97061
120,92282,92402
189,102048,102237
189,100813,101002
182,95645,95827
192,86367,86559
190,97713,97903
130,89740,89870
120,86890,87010
210,87030,87240
209,100908,101117
179,100280,100459
213,93746,93959
183,98376,98559
119,88530,88649
119,92955,93074
160,93846,94006
110,92172,92282
130,100698,100828
212,93637,93849
149,99453,99602
130,92919,93049
189,98067,98256
189,97878,98067
100,97708,97808
130,92720,92850
110,97868,97978
110,92481,92591
110,97917,98027
110,92571,92681
120,95909,96029
110,97404,97514
130,93074,93204
120,97155,97275
120,97922,98042
130,92975,93105
192,36539,36731
103,97319,97422
130,98316,98446
129,92501,92630
120,101306,101426
150,100508,100658
193,93776,93969
120,92501,92621
119,95317,95436
189,106015,106204
180,95904,96084
170,121212,121382
189,96238,96427
239,93234,93473
102,102905,103007
253,92855,93108
179,92606,92785
189,96872,97061
170,90931,91101
130,95765,95895
150,100334,100484
189,96024,96213
130,97987,98117
120,92432,92552
130,98346,98476
120,90966,91086
189,101789,101978
170,92526,92696
130,94195,94325
110,92152,92262
192,94325,94517
170,100319,100489
183,94294,94477
150,100399,100549
193,93846,94039
159,100569,100728
170,94638,94808
120,92511,92631
200,92610,92810
189,97888,98077
130,92989,93119
120,92033,92153
180,98356,98536
130,93084,93214
130,94942,95072
150,98186,98336
179,97998,98177
119,92790,92909
110,97817,97927
110,97699,97809
120,92202,92322
109,98924,99033
210,106393,106603
192,89168,89360
189,90912,91101
120,92277,92397
120,93507,93627
110,94918,95028
120,91933,92053
99,91196,91295
130,95336,95466
130,90956,91086
120,90568,90688
120,92361,92481
110,90956,91066
120,91245,91365
189,95436,95625
120,90727,90847
120,90737,90857
120,94918,95038
120,105127,105247
190,102472,102662
159,96906,97065
192,56027,56219
123,105397,105520
120,98515,98635
109,97968,98077
192,92810,93002
159,95640,95799
170,101410,101580
130,93318,93448
110,92491,92601
110,92560,92670
179,96308,96487
249,95421,95670
140,95550,95690
129,97823,97952
130,95017,95147
160,97783,97943
119,92925,93044
110,93084,93194
119,96956,97075
110,93224,93334
109,93005,93114
130,96816,96946
120,92785,92905
235,98500,98735
199,107111,107310
140,92865,93005
130,92222,92352
192,93498,93690
159,101496,101655
130,98660,98790
160,95800,95960
9777,98266,108043
120,104380,104500
219,95496,95715
170,94579,94749
120,93826,93946
110,92222,92332
199,98317,98516
110,92302,92412
192,98057,98249
169,101999,102168
179,95207,95386
149,96603,96752
130,125666,125796
160,95261,95421
130,97195,97325
120,120007,120127
179,103773,103952
179,98640,98819
222,98017,98239
170,95835,96005
120,92950,93070
119,97888,98007
110,100354,100464
193,100578,100771
159,95167,95326
130,93298,93428
172,93986,94158
133,99686,99819
169,95088,95257
190,97947,98137
129,92502,92631
120,93039,93159
110,93139,93249
120,97987,98107
110,92481,92591
1116,150038,151154
491,109917,110408
189,99577,99766
169,96194,96363
379,102885,103264
219,91779,91998
130,94150,94280
120,92371,92491
190,98525,98715
242,102547,102789
120,98206,98326
120,103005,103125
253,98774,99027
119,100290,100409
189,92711,92900
189,98286,98475
110,93537,93647
110,98186,98296
109,102692,102801
192,93667,93859
120,92391,92511
120,92262,92382
120,98535,98655
120,92541,92661
199,98137,98336
199,123694,123893
315,102481,102796
120,98067,98187
130,92631,92761
120,99731,99851
229,96353,96582
160,91420,91580
120,98390,98510
182,100244,100426
160,93114,93274
120,97803,97923
120,102427,102547
130,93702,93832
199,97275,97474
120,104330,104450
179,97978,98157
199,94998,95197
199,92796,92995
120,94071,94191
129,94495,94624
120,92202,92322
129,98297,98426
120,97887,98007
120,92422,92542
110,93049,93159
119,97948,98067
110,100259,100369
120,99004,99124
109,114411,114520
129,69107,69236
222,103314,103536
122,92616,92738
199,92591,92790
200,97668,97868
109,92242,92351
120,92182,92302
119,98117,98236
120,97469,97589
130,111226,111356
219,99742,99961
160,87633,87793
120,92965,93085
120,92910,93030
120,97659,97779
110,97270,97380
130,91972,92102
212,94295,94507
160,98455,98615
110,97309,97419
120,92023,92143
120,97519,97639
120,92102,92222
120,97628,97748
110,92730,92840
110,97778,97888
110,98785,98895
110,98047,98157
130,92311,92441
120,97808,97928
119,92980,93099
109,92442,92551
120,132194,132314
663,143023,143686
165,117928,118093
134,100818,100952
114,88002,88116
214,93981,94195
125,93353,93478
124,98197,98321
124,93772,93896
174,94031,94205
114,95257,95371
124,96812,96936
115,95825,95940
135,103209,103344
204,98894,99098
125,94200,94325
125,98087,98212
224,94489,94713
174,95506,95680
294,98436,98730
265,101953,102218
125,93014,93139
174,98446,98620
244,96741,96985
125,101933,102058
224,94908,95132
175,98316,98491
205,92436,92641
134,97629,97763
115,98405,98520
125,92177,92302
115,97499,97614
125,92556,92681
194,92656,92850
175,101963,102138
125,97877,98002
135,92386,92521
124,97728,97852
134,92138,92272
115,97549,97664
194,108102,108296
175,93642,93817
135,95008,95143
115,97857,97972
114,92656,92770
124,97768,97892
115,97758,97873
124,92835,92959
185,96353,96538
124,93872,93996
205,97658,97863
164,92676,92840
125,97947,98072
125,93333,93458
155,112736,112891
175,98117,98292
185,93133,93318
124,91231,91355
204,92945,93149
194,97738,97932
114,93174,93288
205,97648,97853
195,92675,92870
164,89636,89800
125,102023,102148
175,95386,95561
155,94489,94644
125,94529,94654
115,92595,92710
125,97728,97853
125,93074,93199
235,98017,98252
195,92705,92900
125,97459,97584
115,98226,98341
125,111411,111536
125,97220,97345
115,97031,97146
204,97369,97573
125,96033,96158
429,106593,107022
232,119149,119381
189,98555,98744
139,98037,98176
11989,92471,104460
372,103020,103392
122,100603,100725
192,95062,95254
120,97205,97325
140,97808,97948
110,97265,97375
189,97544,97733
130,147840,147970
213,108166,108379
122,92895,93017
120,95152,95272
190,101774,101964
182,94315,94497
159,98326,98485
139,98102,98241
189,109971,110160
120,95590,95710
110,97803,97913
170,94982,95152
182,94803,94985
242,94733,94975
110,99925,100035
170,104280,104450
160,92915,93075
120,94534,94654
110,94384,94494
179,97773,97952
110,101834,101944
213,94205,94418
160,101256,101416
170,98266,98436
110,99636,99746
179,94559,94738
172,98057,98229
169,96264,96433
109,94814,94923
120,98555,98675
110,93448,93558
110,93308,93418
190,98814,99004
110,95411,95521
149,102841,102990
143,95217,95360
160,94464,94624
110,98416,98526
109,93299,93408
120,98615,98735
110,101276,101386
150,99821,99971
150,102347,102497
200,94947,95147
140,95267,95407
110,101017,101127
193,94883,95076
149,100977,101126
150,100468,100618
152,94953,95105
140,100927,101067
149,93657,93806
150,96781,96931
152,90254,90406
189,98979,99168
160,91350,91510
110,95520,95630
110,99034,99144
130,93996,94126
120,98685,98805
120,93538,93658
110,98725,98835
120,93647,93767
153,93408,93561
139,100997,101136
130,101923,102053
113,57397,57510
190,127655,127845
103,99532,99635
179,98316,98495
180,112143,112323
431,106782,107213
398,94420,94818
150,101834,101984
120,92212,92332
139,97599,97738
119,92461,92580
140,97618,97758
110,97778,97888
120,93567,93687
